rep,host,t,delay_sec
2,16,47000.0,0.002901338294
2,16,48000.0,0.002901338294
2,16,49000.0,
2,16,50000.0,0.002301848121
2,17,5000.0,
2,17,6000.0,
2,17,7000.0,0.003247276104
2,17,8000.0,0.003247276104
2,17,9000.0,0.003247276104
2,17,10000.0,
2,17,11000.0,0.002180085702
2,17,12000.0,0.002180085702
2,17,13000.0,0.002180085702
2,17,14000.0,0.002760037712
2,17,15000.0,0.002760037712
2,17,16000.0,0.002760037712
2,17,17000.0,
2,17,18000.0,0.003119978357
2,17,19000.0,0.003119978357
2,17,20000.0,0.003119978357
2,17,21000.0,
2,17,22000.0,0.002519924145
2,17,23000.0,0.002519924145
2,17,24000.0,0.002519924145
2,17,25000.0,
2,17,26000.0,
2,17,27000.0,
2,17,28000.0,
2,17,29000.0,0.002219814665
2,17,30000.0,0.002219814665
2,17,31000.0,0.002219814665
2,17,32000.0,
2,17,33000.0,0.004716370479
2,17,34000.0,0.004716370479
2,17,35000.0,0.004716370479
2,17,36000.0,0.003139711343
2,17,37000.0,0.003139711343
2,17,38000.0,0.003139711343
2,17,39000.0,0.002499662675
2,17,40000.0,0.002499662675
2,17,41000.0,0.002499662675
2,17,42000.0,
2,17,43000.0,
2,17,44000.0,0.006076685614
2,17,45000.0,0.006076685614
2,17,46000.0,0.006076685614
2,17,47000.0,0.003063045933
2,17,48000.0,0.003063045933
2,17,49000.0,0.003063045933
2,17,50000.0,0.003579495289
2,18,5000.0,
2,18,6000.0,0.00204157743
2,18,7000.0,0.00204157743
2,18,8000.0,0.00204157743
2,18,9000.0,
2,18,10000.0,0.002841002309
2,18,11000.0,0.002841002309
2,18,12000.0,0.002841002309
2,18,13000.0,
2,18,14000.0,
2,18,15000.0,0.002820326405
2,18,16000.0,0.002820326405
2,18,17000.0,0.002820326405
2,18,18000.0,
2,18,19000.0,0.005206324416
2,18,20000.0,0.005206324416
2,18,21000.0,0.005206324416
2,18,22000.0,
2,18,23000.0,0.002779244118
2,18,24000.0,0.002779244118
2,18,25000.0,0.002779244118
2,18,26000.0,
2,18,27000.0,
2,18,28000.0,0.002538619737
2,18,29000.0,0.002538619737
2,18,30000.0,0.002538619737
2,18,31000.0,
2,18,32000.0,0.003018169666
2,18,33000.0,0.003018169666
2,18,34000.0,0.003018169666
2,18,35000.0,
2,18,36000.0,0.00313773985
2,18,37000.0,0.00313773985
2,18,38000.0,0.00313773985
2,18,39000.0,
2,18,40000.0,0.00317731599
2,18,41000.0,0.00317731599
2,18,42000.0,0.00317731599
2,18,43000.0,
2,18,44000.0,
2,18,45000.0,0.002896991696
2,18,46000.0,0.002896991696
2,18,47000.0,0.002896991696
2,18,48000.0,0.002736818112
2,18,49000.0,0.002736818112
2,18,50000.0,0.002736818112
2,19,5000.0,
2,19,6000.0,0.008385200403
2,19,7000.0,0.008385200403
2,19,8000.0,0.008385200403
2,19,9000.0,0.005105037138
2,19,10000.0,0.005105037138
2,19,11000.0,0.005105037138
2,19,12000.0,0.004863778082
2,19,13000.0,0.004863778082
2,19,14000.0,0.004863778082
2,19,15000.0,
2,19,16000.0,
2,19,17000.0,0.010003846489
2,19,18000.0,0.010003846489
2,19,19000.0,0.010003846489
2,19,20000.0,0.00514055662
2,19,21000.0,0.00514055662
2,19,22000.0,0.00514055662
2,19,23000.0,0.005240889897
2,19,24000.0,0.005240889897
2,19,25000.0,0.005240889897
2,19,26000.0,
2,19,27000.0,0.00715995909
2,19,28000.0,0.00715995909
2,19,29000.0,0.00715995909
2,19,30000.0,0.018214777276
2,19,31000.0,0.018214777276
2,19,32000.0,0.018214777276
2,19,33000.0,0.004737747968
2,19,34000.0,0.004737747968
2,19,35000.0,0.004737747968
2,19,36000.0,
2,19,37000.0,0.004259854223
2,19,38000.0,0.004259854223
2,19,39000.0,0.004259854223
2,19,40000.0,0.002641770054
2,19,41000.0,0.002641770054
2,19,42000.0,0.002641770054
2,19,43000.0,
2,19,44000.0,0.006361322019
2,19,45000.0,0.006361322019
2,19,46000.0,0.006361322019
2,19,47000.0,
2,19,48000.0,
2,19,49000.0,
2,19,50000.0,
2,20,5000.0,0.007341106329
2,20,6000.0,0.007341106329
2,20,7000.0,0.007341106329
2,20,8000.0,
2,20,9000.0,0.008786714709
2,20,10000.0,0.008786714709
2,20,11000.0,0.008786714709
2,20,12000.0,
2,20,13000.0,
2,20,14000.0,0.061583458402
2,20,15000.0,0.061583458402
2,20,16000.0,0.061583458402
2,20,17000.0,
2,20,18000.0,0.004442440682
2,20,19000.0,0.004442440682
2,20,20000.0,0.004442440682
2,20,21000.0,
2,20,22000.0,0.004161444479
2,20,23000.0,0.004161444479
2,20,24000.0,0.004161444479
2,20,25000.0,
2,20,26000.0,0.005279913696
2,20,27000.0,0.005279913696
2,20,28000.0,0.005279913696
2,20,29000.0,
2,20,30000.0,
2,20,31000.0,0.005378772139
2,20,32000.0,0.005378772139
2,20,33000.0,0.005378772139
2,20,34000.0,0.006120865292
2,20,35000.0,0.006120865292
2,20,36000.0,0.006120865292
2,20,37000.0,
2,20,38000.0,0.00482193055
2,20,39000.0,0.00482193055
2,20,40000.0,0.00482193055
2,20,41000.0,
2,20,42000.0,
2,20,43000.0,0.004179744369
2,20,44000.0,0.004179744369
2,20,45000.0,0.004179744369
2,20,46000.0,0.00278122179
2,20,47000.0,0.00278122179
2,20,48000.0,0.00278122179
2,20,49000.0,
2,20,50000.0,0.002099853323
2,21,5000.0,
2,21,6000.0,0.004107886102
2,21,7000.0,0.004107886102
2,21,8000.0,0.004107886102
2,21,9000.0,0.010841965144
2,21,10000.0,0.010841965144
2,21,11000.0,0.010841965144
2,21,12000.0,
2,21,13000.0,
2,21,14000.0,0.005085783517
2,21,15000.0,0.005085783517
2,21,16000.0,0.005085783517
2,21,17000.0,0.003510352254
2,21,18000.0,0.003510352254
2,21,19000.0,0.003510352254
2,21,20000.0,0.006086065323
2,21,21000.0,0.006086065323
2,21,22000.0,0.006086065323
2,21,23000.0,
2,21,24000.0,0.003259540837
2,21,25000.0,0.003259540837
2,21,26000.0,0.003259540837
2,21,27000.0,
2,21,28000.0,
2,21,29000.0,0.006674603172
2,21,30000.0,0.006674603172
2,21,31000.0,0.006674603172
2,21,32000.0,
2,21,33000.0,0.002099053588
2,21,34000.0,0.002099053588
2,21,35000.0,0.002099053588
2,21,36000.0,0.002239007121
2,21,37000.0,0.002239007121
2,21,38000.0,0.002239007121
2,21,39000.0,
2,21,40000.0,0.002739053693
2,21,41000.0,0.002739053693
2,21,42000.0,0.002739053693
2,21,43000.0,
2,21,44000.0,0.002899210323
2,21,45000.0,0.002899210323
2,21,46000.0,0.002899210323
2,21,47000.0,
2,21,48000.0,
2,21,49000.0,0.00261949811
2,21,50000.0,0.00261949811
2,22,5000.0,
2,22,6000.0,
2,22,7000.0,0.00929138827
2,22,8000.0,0.00929138827
2,22,9000.0,0.00929138827
2,22,10000.0,
2,22,11000.0,
2,22,12000.0,0.005251993579
2,22,13000.0,0.005251993579
2,22,14000.0,0.005251993579
2,22,15000.0,
2,22,16000.0,0.004517775402
2,22,17000.0,0.004517775402
2,22,18000.0,0.004517775402
2,22,19000.0,
2,22,20000.0,
2,22,21000.0,0.002661747459
2,22,22000.0,0.002661747459
2,22,23000.0,0.002661747459
2,22,24000.0,
2,22,25000.0,0.002980198594
2,22,26000.0,0.002980198594
2,22,27000.0,0.002980198594
2,22,28000.0,
2,22,29000.0,
2,22,30000.0,0.009858926594
2,22,31000.0,0.009858926594
2,22,32000.0,0.009858926594
2,22,33000.0,0.002798015184
2,22,34000.0,0.002798015184
2,22,35000.0,0.002798015184
2,22,36000.0,
2,22,37000.0,0.00301713027
2,22,38000.0,0.00301713027
2,22,39000.0,0.00301713027
2,22,40000.0,
2,22,41000.0,
2,22,42000.0,0.00295701296
2,22,43000.0,0.00295701296
2,22,44000.0,0.00295701296
2,22,45000.0,
2,22,46000.0,0.002077504232
2,22,47000.0,0.002077504232
2,22,48000.0,0.002077504232
2,22,49000.0,0.002317912245
2,22,50000.0,0.002317912245
2,23,5000.0,
2,23,6000.0,0.005358005329
2,23,7000.0,0.005358005329
2,23,8000.0,0.005358005329
2,23,9000.0,0.005384915768
2,23,10000.0,0.005384915768
2,23,11000.0,0.005384915768
2,23,12000.0,
2,23,13000.0,0.005901984534
2,23,14000.0,0.005901984534
2,23,15000.0,0.005901984534
2,23,16000.0,0.003082600556
2,23,17000.0,0.003082600556
2,23,18000.0,0.003082600556
2,23,19000.0,
2,23,20000.0,
2,23,21000.0,0.005782664563
2,23,22000.0,0.005782664563
2,23,23000.0,0.005782664563
2,23,24000.0,
2,23,25000.0,0.006195440622
2,23,26000.0,0.006195440622
2,23,27000.0,0.006195440622
2,23,28000.0,
2,23,29000.0,0.003379041472
2,23,30000.0,0.003379041472
2,23,31000.0,0.003379041472
2,23,32000.0,
2,23,33000.0,0.002558127178
2,23,34000.0,0.002558127178
2,23,35000.0,0.002558127178
2,23,36000.0,
2,23,37000.0,0.003137180679
2,23,38000.0,0.003137180679
2,23,39000.0,0.003137180679
2,23,40000.0,
2,23,41000.0,0.003476424243
2,23,42000.0,0.003476424243
2,23,43000.0,0.003476424243
2,23,44000.0,
2,23,45000.0,
2,23,46000.0,0.002655787746
2,23,47000.0,0.002655787746
2,23,48000.0,0.002655787746
2,23,49000.0,0.002055588569
2,23,50000.0,0.002055588569
2,24,5000.0,0.011658492849
2,24,6000.0,0.011658492849
2,24,7000.0,0.011658492849
2,24,8000.0,
2,24,9000.0,0.014268648564
2,24,10000.0,0.014268648564
2,24,11000.0,0.014268648564
2,24,12000.0,
2,24,13000.0,
2,24,14000.0,0.00897970038
2,24,15000.0,0.00897970038
2,24,16000.0,0.00897970038
2,24,17000.0,
2,24,18000.0,0.011028495246
2,24,19000.0,0.011028495246
2,24,20000.0,0.011028495246
2,24,21000.0,
2,24,22000.0,
2,24,23000.0,
2,24,24000.0,
2,24,25000.0,0.01461719572
2,24,26000.0,0.01461719572
2,24,27000.0,0.01461719572
2,24,28000.0,
2,24,29000.0,0.007982851787
2,24,30000.0,0.007982851787
2,24,31000.0,0.007982851787
2,24,32000.0,
2,24,33000.0,
2,24,34000.0,0.013727757602
2,24,35000.0,0.013727757602
2,24,36000.0,0.013727757602
2,24,37000.0,
2,24,38000.0,0.010495854198
2,24,39000.0,0.010495854198
2,24,40000.0,0.010495854198
2,24,41000.0,
2,24,42000.0,
2,24,43000.0,
2,24,44000.0,
2,24,45000.0,0.007042681073
2,24,46000.0,0.007042681073
2,24,47000.0,0.007042681073
2,24,48000.0,
2,24,49000.0,
2,24,50000.0,0.010332926621
3,0,5000.0,
3,0,6000.0,
3,0,7000.0,0.005181078962
3,0,8000.0,0.005181078962
3,0,9000.0,0.005181078962
3,0,10000.0,0.004200623203
3,0,11000.0,0.004200623203
3,0,12000.0,0.004200623203
3,0,13000.0,0.00508091045
3,0,14000.0,0.00508091045
3,0,15000.0,0.00508091045
3,0,16000.0,
3,0,17000.0,
3,0,18000.0,0.005759320194
3,0,19000.0,0.005759320194
3,0,20000.0,0.005759320194
3,0,21000.0,
3,0,22000.0,
3,0,23000.0,0.011640336533
3,0,24000.0,0.011640336533
3,0,25000.0,0.011640336533
3,0,26000.0,0.005374990721
3,0,27000.0,0.005374990721
3,0,28000.0,0.005374990721
3,0,29000.0,
3,0,30000.0,
3,0,31000.0,0.003760897844
3,0,32000.0,0.003760897844
3,0,33000.0,0.003760897844
3,0,34000.0,
3,0,35000.0,
3,0,36000.0,0.004920925852
3,0,37000.0,0.004920925852
3,0,38000.0,0.004920925852
3,0,39000.0,0.006764321369
3,0,40000.0,0.006764321369
3,0,41000.0,0.006764321369
3,0,42000.0,
3,0,43000.0,0.004439076374
3,0,44000.0,0.004439076374
3,0,45000.0,0.004439076374
3,0,46000.0,
3,0,47000.0,
3,0,48000.0,0.00246235369
3,0,49000.0,0.00246235369
3,0,50000.0,0.00246235369
3,1,5000.0,
3,1,6000.0,0.010169951462
3,1,7000.0,0.010169951462
3,1,8000.0,0.010169951462
3,1,9000.0,
3,1,10000.0,0.005642501374
3,1,11000.0,0.005642501374
3,1,12000.0,0.005642501374
3,1,13000.0,
3,1,14000.0,0.005235690298
3,1,15000.0,0.005235690298
3,1,16000.0,0.005235690298
3,1,17000.0,0.003997216438
3,1,18000.0,0.003997216438
3,1,19000.0,0.003997216438
3,1,20000.0,0.002279114622
3,1,21000.0,0.002279114622
3,1,22000.0,0.002279114622
3,1,23000.0,
3,1,24000.0,
3,1,25000.0,0.00301789075
3,1,26000.0,0.00301789075
3,1,27000.0,0.00301789075
3,1,28000.0,
3,1,29000.0,0.002917067707
3,1,30000.0,0.002917067707
3,1,31000.0,0.002917067707
3,1,32000.0,
3,1,33000.0,0.003847279107
3,1,34000.0,0.003847279107
3,1,35000.0,0.003847279107
3,1,36000.0,
3,1,37000.0,0.002796778971
3,1,38000.0,0.002796778971
3,1,39000.0,0.002796778971
3,1,40000.0,
3,1,41000.0,
3,1,42000.0,
3,1,43000.0,
3,1,44000.0,
3,1,45000.0,
3,1,46000.0,
3,1,47000.0,
3,1,48000.0,
3,1,49000.0,
3,1,50000.0,
3,2,5000.0,0.002792667844
3,2,6000.0,0.002792667844
3,2,7000.0,0.002792667844
3,2,8000.0,
3,2,9000.0,0.003873087246
3,2,10000.0,0.003873087246
3,2,11000.0,0.003873087246
3,2,12000.0,
3,2,13000.0,0.006700205193
3,2,14000.0,0.006700205193
3,2,15000.0,0.006700205193
3,2,16000.0,
3,2,17000.0,
3,2,18000.0,0.004545408218
3,2,19000.0,0.004545408218
3,2,20000.0,0.004545408218
3,2,21000.0,0.002238401992
3,2,22000.0,0.002238401992
3,2,23000.0,0.002238401992
3,2,24000.0,
3,2,25000.0,
3,2,26000.0,0.003199581752
3,2,27000.0,0.003199581752
3,2,28000.0,0.003199581752
3,2,29000.0,
3,2,30000.0,0.003302356858
3,2,31000.0,0.003302356858
3,2,32000.0,0.003302356858
3,2,33000.0,
3,2,34000.0,
3,2,35000.0,0.004836499621
3,2,36000.0,0.004836499621
3,2,37000.0,0.004836499621
3,2,38000.0,0.002659688264
3,2,39000.0,0.002659688264
3,2,40000.0,0.002659688264
3,2,41000.0,
3,2,42000.0,0.003039727584
3,2,43000.0,0.003039727584
3,2,44000.0,0.003039727584
3,2,45000.0,
3,2,46000.0,
3,2,47000.0,0.00995322309
3,2,48000.0,0.00995322309
3,2,49000.0,0.00995322309
3,2,50000.0,
3,4,5000.0,
3,4,6000.0,0.007167658298
3,4,7000.0,0.007167658298
3,4,8000.0,0.007167658298
3,4,9000.0,
3,4,10000.0,0.004956936541
3,4,11000.0,0.004956936541
3,4,12000.0,0.004956936541
3,4,13000.0,
3,4,14000.0,0.005257775488
3,4,15000.0,0.005257775488
3,4,16000.0,0.005257775488
3,4,17000.0,
3,4,18000.0,
3,4,19000.0,0.006670444751
3,4,20000.0,0.006670444751
3,4,21000.0,0.006670444751
3,4,22000.0,
3,4,23000.0,0.005217661438
3,4,24000.0,0.005217661438
3,4,25000.0,0.005217661438
3,4,26000.0,
3,4,27000.0,0.004719391083
3,4,28000.0,0.004719391083
3,4,29000.0,0.004719391083
3,4,30000.0,
3,4,31000.0,0.005600396934
3,4,32000.0,0.005600396934
3,4,33000.0,0.005600396934
3,4,34000.0,
3,4,35000.0,
3,4,36000.0,0.012160943893
3,4,37000.0,0.012160943893
3,4,38000.0,0.012160943893
3,4,39000.0,
3,4,40000.0,0.010985844634
3,4,41000.0,0.010985844634
3,4,42000.0,0.010985844634
3,4,43000.0,
3,4,44000.0,
3,4,45000.0,
3,4,46000.0,
3,4,47000.0,
3,4,48000.0,0.005738714738
3,4,49000.0,0.005738714738
3,4,50000.0,0.005738714738
3,5,5000.0,0.011832409127
3,5,6000.0,0.011832409127
3,5,7000.0,0.011832409127
3,5,8000.0,
3,5,9000.0,
3,5,10000.0,0.008160445487
3,5,11000.0,0.008160445487
3,5,12000.0,0.008160445487
3,5,13000.0,
3,5,14000.0,0.00774231039
3,5,15000.0,0.00774231039
3,5,16000.0,0.00774231039
3,5,17000.0,
3,5,18000.0,0.007997985467
3,5,19000.0,0.007997985467
3,5,20000.0,0.007997985467
3,5,21000.0,
3,5,22000.0,0.007193610947
3,5,23000.0,0.007193610947
3,5,24000.0,0.007193610947
3,5,25000.0,0.008317068768
3,5,26000.0,0.008317068768
3,5,27000.0,0.008317068768
3,5,28000.0,
3,5,29000.0,
3,5,30000.0,0.005544377348
3,5,31000.0,0.005544377348
3,5,32000.0,0.005544377348
3,5,33000.0,
3,5,34000.0,
3,5,35000.0,0.009675726557
3,5,36000.0,0.009675726557
3,5,37000.0,0.009675726557
3,5,38000.0,
3,5,39000.0,0.004483281833
3,5,40000.0,0.004483281833
3,5,41000.0,0.004483281833
3,5,42000.0,0.007530626499
3,5,43000.0,0.007530626499
3,5,44000.0,0.007530626499
3,5,45000.0,
3,5,46000.0,0.004801348647
3,5,47000.0,0.004801348647
3,5,48000.0,0.004801348647
3,5,49000.0,0.005500866026
3,5,50000.0,0.005500866026
3,6,5000.0,
3,6,6000.0,0.004895889682
3,6,7000.0,0.004895889682
3,6,8000.0,0.004895889682
3,6,9000.0,0.004698646433
3,6,10000.0,0.004698646433
3,6,11000.0,0.004698646433
3,6,12000.0,
3,6,13000.0,
3,6,14000.0,0.0023595342
3,6,15000.0,0.0023595342
3,6,16000.0,0.0023595342
3,6,17000.0,0.002280492763
3,6,18000.0,0.002280492763
3,6,19000.0,0.002280492763
3,6,20000.0,
3,6,21000.0,0.00356191617
3,6,22000.0,0.00356191617
3,6,23000.0,0.00356191617
3,6,24000.0,
3,6,25000.0,
3,6,26000.0,
3,6,27000.0,
3,6,28000.0,
3,6,29000.0,0.004996420629
3,6,30000.0,0.004996420629
3,6,31000.0,0.004996420629
3,6,32000.0,
3,6,33000.0,
3,6,34000.0,
3,6,35000.0,
3,6,36000.0,
3,6,37000.0,
3,6,38000.0,
3,6,39000.0,
3,6,40000.0,
3,6,41000.0,
3,6,42000.0,0.004797236776
3,6,43000.0,0.004797236776
3,6,44000.0,0.004797236776
3,6,45000.0,
3,6,46000.0,
3,6,47000.0,0.005015901758
3,6,48000.0,0.005015901758
3,6,49000.0,0.005015901758
3,6,50000.0,
3,7,5000.0,
3,7,6000.0,0.003218139374
3,7,7000.0,0.003218139374
3,7,8000.0,0.003218139374
3,7,9000.0,
3,7,10000.0,0.002857764511
3,7,11000.0,0.002857764511
3,7,12000.0,0.002857764511
3,7,13000.0,
3,7,14000.0,0.002837318467
3,7,15000.0,0.002837318467
3,7,16000.0,0.002837318467
3,7,17000.0,0.00305697318
3,7,18000.0,0.00305697318
3,7,19000.0,0.00305697318
3,7,20000.0,0.002016580068
3,7,21000.0,0.002016580068
3,7,22000.0,0.002016580068
3,7,23000.0,
3,7,24000.0,0.003176154172
3,7,25000.0,0.003176154172
3,7,26000.0,0.003176154172
3,7,27000.0,0.002495826611
3,7,28000.0,0.002495826611
3,7,29000.0,0.002495826611
3,7,30000.0,
3,7,31000.0,
3,7,32000.0,0.002480954939
3,7,33000.0,0.002480954939
3,7,34000.0,0.002480954939
3,7,35000.0,
3,7,36000.0,0.004932164349
3,7,37000.0,0.004932164349
3,7,38000.0,0.004932164349
3,7,39000.0,
3,7,40000.0,0.002714528231
3,7,41000.0,0.002714528231
3,7,42000.0,0.002714528231
3,7,43000.0,
3,7,44000.0,0.009016557328
3,7,45000.0,0.009016557328
3,7,46000.0,0.009016557328
3,7,47000.0,
3,7,48000.0,0.003657348697
3,7,49000.0,0.003657348697
3,7,50000.0,0.003657348697
3,8,5000.0,
3,8,6000.0,
3,8,7000.0,0.009477185352
3,8,8000.0,0.009477185352
3,8,9000.0,0.009477185352
3,8,10000.0,
3,8,11000.0,0.007358724488
3,8,12000.0,0.007358724488
3,8,13000.0,0.007358724488
3,8,14000.0,
3,8,15000.0,
3,8,16000.0,0.074517011291
3,8,17000.0,0.074517011291
3,8,18000.0,0.074517011291
3,8,19000.0,0.005318035741
3,8,20000.0,0.005318035741
3,8,21000.0,0.005318035741
3,8,22000.0,
3,8,23000.0,
3,8,24000.0,
3,8,25000.0,0.003502286484
3,8,26000.0,0.003502286484
3,8,27000.0,0.003502286484
3,8,28000.0,
3,8,29000.0,0.005805362919
3,8,30000.0,0.005805362919
3,8,31000.0,0.005805362919
3,8,32000.0,0.003060707297
3,8,33000.0,0.003060707297
3,8,34000.0,0.003060707297
3,8,35000.0,
3,8,36000.0,
3,8,37000.0,0.003059267284
3,8,38000.0,0.003059267284
3,8,39000.0,0.003059267284
3,8,40000.0,0.002398306595
3,8,41000.0,0.002398306595
3,8,42000.0,0.002398306595
3,8,43000.0,
3,8,44000.0,0.002297565142
3,8,45000.0,0.002297565142
3,8,46000.0,0.002297565142
3,8,47000.0,
3,8,48000.0,0.003142083746
3,8,49000.0,0.003142083746
3,8,50000.0,0.003142083746
3,9,5000.0,0.006039724557
3,9,6000.0,0.006039724557
3,9,7000.0,0.006039724557
3,9,8000.0,
3,9,9000.0,0.005010179668
3,9,10000.0,0.005010179668
3,9,11000.0,0.005010179668
3,9,12000.0,
3,9,13000.0,
3,9,14000.0,
3,9,15000.0,
3,9,16000.0,
3,9,17000.0,0.00479975091
3,9,18000.0,0.00479975091
3,9,19000.0,0.00479975091
3,9,20000.0,0.003799128822
3,9,21000.0,0.003799128822
3,9,22000.0,0.003799128822
3,9,23000.0,
3,9,24000.0,0.005178860186
3,9,25000.0,0.005178860186
3,9,26000.0,0.005178860186
3,9,27000.0,
3,9,28000.0,0.007535786521
3,9,29000.0,0.007535786521
3,9,30000.0,0.007535786521
3,9,31000.0,
3,9,32000.0,
3,9,33000.0,0.003678822823
3,9,34000.0,0.003678822823
3,9,35000.0,0.003678822823
3,9,36000.0,0.003988749179
3,9,37000.0,0.003988749179
3,9,38000.0,0.003988749179
3,9,39000.0,
3,9,40000.0,0.003259815513
3,9,41000.0,0.003259815513
3,9,42000.0,0.003259815513
3,9,43000.0,
3,9,44000.0,0.003758333635
3,9,45000.0,0.003758333635
3,9,46000.0,0.003758333635
3,9,47000.0,
3,9,48000.0,
3,9,49000.0,0.002696886973
3,9,50000.0,0.002696886973
3,10,5000.0,
3,10,6000.0,0.004379987796
3,10,7000.0,0.004379987796
3,10,8000.0,0.004379987796
3,10,9000.0,
3,10,10000.0,0.002361601371
3,10,11000.0,0.002361601371
3,10,12000.0,0.002361601371
3,10,13000.0,0.002561377439
3,10,14000.0,0.002561377439
3,10,15000.0,0.002561377439
3,10,16000.0,
3,10,17000.0,0.002501119233
3,10,18000.0,0.002501119233
3,10,19000.0,0.002501119233
3,10,20000.0,0.003060897467
3,10,21000.0,0.003060897467
3,10,22000.0,0.003060897467
3,10,23000.0,
3,10,24000.0,
3,10,25000.0,0.002500629405
3,10,26000.0,0.002500629405
3,10,27000.0,0.002500629405
3,10,28000.0,0.00238044251
3,10,29000.0,0.00238044251
3,10,30000.0,0.00238044251
3,10,31000.0,
3,10,32000.0,0.003717792558
3,10,33000.0,0.003717792558
3,10,34000.0,0.003717792558
3,10,35000.0,
3,10,36000.0,0.002680044995
3,10,37000.0,0.002680044995
3,10,38000.0,0.002680044995
3,10,39000.0,0.002059908192
3,10,40000.0,0.002059908192
3,10,41000.0,0.002059908192
3,10,42000.0,
3,10,43000.0,
3,10,44000.0,0.004432502532
3,10,45000.0,0.004432502532
3,10,46000.0,0.004432502532
3,10,47000.0,0.002599610391
3,10,48000.0,0.002599610391
3,10,49000.0,0.002599610391
3,10,50000.0,0.003199306909
3,11,5000.0,0.009384141331
3,11,6000.0,0.009384141331
3,11,7000.0,0.009384141331
3,11,8000.0,
3,11,9000.0,0.004162777135
3,11,10000.0,0.004162777135
3,11,11000.0,0.004162777135
3,11,12000.0,
3,11,13000.0,0.006977970803
3,11,14000.0,0.006977970803
3,11,15000.0,0.006977970803
3,11,16000.0,
3,11,17000.0,
3,11,18000.0,0.005491886867
3,11,19000.0,0.005491886867
3,11,20000.0,0.005491886867
3,11,21000.0,
3,11,22000.0,0.00443953878
3,11,23000.0,0.00443953878
3,11,24000.0,0.00443953878
3,11,25000.0,
3,11,26000.0,
3,11,27000.0,0.004417167895
3,11,28000.0,0.004417167895
3,11,29000.0,0.004417167895
3,11,30000.0,
3,11,31000.0,
3,11,32000.0,0.005558471443
3,11,33000.0,0.005558471443
3,11,34000.0,0.005558471443
3,11,35000.0,0.002734884774
3,11,36000.0,0.002734884774
3,11,37000.0,0.002734884774
3,11,38000.0,
3,11,39000.0,0.011312664094
3,11,40000.0,0.011312664094
3,11,41000.0,0.011312664094
3,11,42000.0,
3,11,43000.0,
3,11,44000.0,
3,11,45000.0,
3,11,46000.0,
3,11,47000.0,0.006963053634
3,11,48000.0,0.006963053634
3,11,49000.0,0.006963053634
3,11,50000.0,
3,12,5000.0,0.008357190603
3,12,6000.0,0.008357190603
3,12,7000.0,0.008357190603
3,12,8000.0,
3,12,9000.0,0.004998465328
3,12,10000.0,0.004998465328
3,12,11000.0,0.004998465328
3,12,12000.0,
3,12,13000.0,0.007182440438
3,12,14000.0,0.007182440438
3,12,15000.0,0.007182440438
3,12,16000.0,
3,12,17000.0,0.004876103233
3,12,18000.0,0.004876103233
3,12,19000.0,0.004876103233
3,12,20000.0,0.004456290326
3,12,21000.0,0.004456290326
3,12,22000.0,0.004456290326
3,12,23000.0,
3,12,24000.0,0.00658462641
3,12,25000.0,0.00658462641
3,12,26000.0,0.00658462641
3,12,27000.0,
3,12,28000.0,
3,12,29000.0,0.004197791484
3,12,30000.0,0.004197791484
3,12,31000.0,0.004197791484
3,12,32000.0,
3,12,33000.0,0.005517897
3,12,34000.0,0.005517897
3,12,35000.0,0.005517897
3,12,36000.0,0.005949230889
3,12,37000.0,0.005949230889
3,12,38000.0,0.005949230889
3,12,39000.0,
3,12,40000.0,0.004359180789
3,12,41000.0,0.004359180789
3,12,42000.0,0.004359180789
3,12,43000.0,
3,12,44000.0,
3,12,45000.0,0.005718449555
3,12,46000.0,0.005718449555
3,12,47000.0,0.005718449555
3,12,48000.0,
3,12,49000.0,0.002342667182
3,12,50000.0,0.002342667182
3,13,5000.0,
3,13,6000.0,
3,13,7000.0,0.006999431754
3,13,8000.0,0.006999431754
3,13,9000.0,0.006999431754
3,13,10000.0,0.004943192962
3,13,11000.0,0.004943192962
3,13,12000.0,0.004943192962
3,13,13000.0,0.004383500741
3,13,14000.0,0.004383500741
3,13,15000.0,0.004383500741
3,13,16000.0,
3,13,17000.0,
3,13,18000.0,0.005176238798
3,13,19000.0,0.005176238798
3,13,20000.0,0.005176238798
3,13,21000.0,
3,13,22000.0,
3,13,23000.0,0.004455720708
3,13,24000.0,0.004455720708
3,13,25000.0,0.004455720708
3,13,26000.0,0.004741595191
3,13,27000.0,0.004741595191
3,13,28000.0,0.004741595191
3,13,29000.0,
3,13,30000.0,0.003099222988
3,13,31000.0,0.003099222988
3,13,32000.0,0.003099222988
3,13,33000.0,
3,13,34000.0,
3,13,35000.0,0.002799668703
3,13,36000.0,0.002799668703
3,13,37000.0,0.002799668703
3,13,38000.0,0.002418633382
3,13,39000.0,0.002418633382
3,13,40000.0,0.002418633382
3,13,41000.0,0.00279760062
3,13,42000.0,0.00279760062
3,13,43000.0,0.00279760062
3,13,44000.0,0.002716774635
3,13,45000.0,0.002716774635
3,13,46000.0,0.002716774635
3,13,47000.0,
3,13,48000.0,0.002035972139
3,13,49000.0,0.002035972139
3,13,50000.0,0.002035972139
3,14,5000.0,
3,14,6000.0,0.005460804412
3,14,7000.0,0.005460804412
3,14,8000.0,0.005460804412
3,14,9000.0,
3,14,10000.0,0.005982287672
3,14,11000.0,0.005982287672
3,14,12000.0,0.005982287672
3,14,13000.0,
3,14,14000.0,0.002342569596
