rep,host,t,delay_sec
2,20,23000.0,0.002679117442
2,20,24000.0,0.002679117442
2,20,25000.0,0.002679117442
2,20,26000.0,
2,20,27000.0,
2,20,28000.0,0.006298346586
2,20,29000.0,0.006298346586
2,20,30000.0,0.006298346586
2,20,31000.0,
2,20,32000.0,0.003349813129
2,20,33000.0,0.003349813129
2,20,34000.0,0.003349813129
2,20,35000.0,0.005502087859
2,20,36000.0,0.005502087859
2,20,37000.0,0.005502087859
2,20,38000.0,
2,20,39000.0,
2,20,40000.0,
2,20,41000.0,0.015173856584
2,20,42000.0,0.015173856584
2,20,43000.0,0.015173856584
2,20,44000.0,
2,20,45000.0,
2,20,46000.0,
2,20,47000.0,
2,20,48000.0,
2,20,49000.0,0.004815976046
2,20,50000.0,0.004815976046
2,21,5000.0,0.002216090129
2,21,6000.0,0.002216090129
2,21,7000.0,0.002216090129
2,21,8000.0,
2,21,9000.0,0.003335735798
2,21,10000.0,0.003335735798
2,21,11000.0,0.003335735798
2,21,12000.0,
2,21,13000.0,0.003499465891
2,21,14000.0,0.003499465891
2,21,15000.0,0.003499465891
2,21,16000.0,
2,21,17000.0,0.002216685324
2,21,18000.0,0.002216685324
2,21,19000.0,0.002216685324
2,21,20000.0,
2,21,21000.0,
2,21,22000.0,0.002637874602
2,21,23000.0,0.002637874602
2,21,24000.0,0.002637874602
2,21,25000.0,0.002298860949
2,21,26000.0,0.002298860949
2,21,27000.0,0.002298860949
2,21,28000.0,
2,21,29000.0,
2,21,30000.0,0.003140361352
2,21,31000.0,0.003140361352
2,21,32000.0,0.003140361352
2,21,33000.0,
2,21,34000.0,
2,21,35000.0,
2,21,36000.0,0.009626265922
2,21,37000.0,0.009626265922
2,21,38000.0,0.009626265922
2,21,39000.0,
2,21,40000.0,
2,21,41000.0,0.007125780352
2,21,42000.0,0.007125780352
2,21,43000.0,0.007125780352
2,21,44000.0,
2,21,45000.0,
2,21,46000.0,
2,21,47000.0,
2,21,48000.0,0.006567002677
2,21,49000.0,0.006567002677
2,21,50000.0,0.006567002677
2,22,5000.0,
2,22,6000.0,
2,22,7000.0,
2,22,8000.0,
2,22,9000.0,
2,22,10000.0,
2,22,11000.0,
2,22,12000.0,
2,22,13000.0,
2,22,14000.0,
2,22,15000.0,
2,22,16000.0,
2,22,17000.0,
2,22,18000.0,
2,22,19000.0,
2,22,20000.0,
2,22,21000.0,
2,22,22000.0,
2,22,23000.0,
2,22,24000.0,
2,22,25000.0,
2,22,26000.0,
2,22,27000.0,
2,22,28000.0,
2,22,29000.0,
2,22,30000.0,
2,22,31000.0,
2,22,32000.0,
2,22,33000.0,
2,22,34000.0,
2,22,35000.0,
2,22,36000.0,
2,22,37000.0,
2,22,38000.0,
2,22,39000.0,
2,22,40000.0,
2,22,41000.0,
2,22,42000.0,
2,22,43000.0,
2,22,44000.0,
2,22,45000.0,
2,22,46000.0,
2,22,47000.0,0.05368122437
2,22,48000.0,0.05368122437
2,22,49000.0,0.05368122437
2,22,50000.0,
2,23,5000.0,
2,23,6000.0,
2,23,7000.0,
2,23,8000.0,
2,23,9000.0,
2,23,10000.0,
2,23,11000.0,0.024084626555
2,23,12000.0,0.024084626555
2,23,13000.0,0.024084626555
2,23,14000.0,0.005072275693
2,23,15000.0,0.005072275693
2,23,16000.0,0.005072275693
2,23,17000.0,
2,23,18000.0,0.011015396905
2,23,19000.0,0.011015396905
2,23,20000.0,0.011015396905
2,23,21000.0,
2,23,22000.0,0.004652117452
2,23,23000.0,0.004652117452
2,23,24000.0,0.004652117452
2,23,25000.0,
2,23,26000.0,
2,23,27000.0,
2,23,28000.0,
2,23,29000.0,
2,23,30000.0,
2,23,31000.0,
2,23,32000.0,
2,23,33000.0,
2,23,34000.0,
2,23,35000.0,0.006448557891
2,23,36000.0,0.006448557891
2,23,37000.0,0.006448557891
2,23,38000.0,
2,23,39000.0,0.005269439569
2,23,40000.0,0.005269439569
2,23,41000.0,0.005269439569
2,23,42000.0,
2,23,43000.0,0.00431107655
2,23,44000.0,0.00431107655
2,23,45000.0,0.00431107655
2,23,46000.0,
2,23,47000.0,
2,23,48000.0,0.006531025126
2,23,49000.0,0.006531025126
2,23,50000.0,0.006531025126
2,24,5000.0,
2,24,6000.0,
2,24,7000.0,
2,24,8000.0,
2,24,9000.0,
2,24,10000.0,
2,24,11000.0,
2,24,12000.0,
2,24,13000.0,
2,24,14000.0,3.014450013923
2,24,15000.0,3.014450013923
2,24,16000.0,3.014450013923
2,24,17000.0,0.004989920136
2,24,18000.0,0.004989920136
2,24,19000.0,0.004989920136
2,24,20000.0,
2,24,21000.0,0.00555010451
2,24,22000.0,0.00555010451
2,24,23000.0,0.00555010451
2,24,24000.0,
2,24,25000.0,
2,24,26000.0,0.005334265893
2,24,27000.0,0.005334265893
2,24,28000.0,0.005334265893
2,24,29000.0,
2,24,30000.0,
2,24,31000.0,0.005210624912
2,24,32000.0,0.005210624912
2,24,33000.0,0.005210624912
2,24,34000.0,
2,24,35000.0,
2,24,36000.0,
2,24,37000.0,0.006014304732
2,24,38000.0,0.006014304732
2,24,39000.0,0.006014304732
2,24,40000.0,0.005242958352
2,24,41000.0,0.005242958352
2,24,42000.0,0.005242958352
2,24,43000.0,
2,24,44000.0,
2,24,45000.0,0.005150295422
2,24,46000.0,0.005150295422
2,24,47000.0,0.005150295422
2,24,48000.0,
2,24,49000.0,
2,24,50000.0,
3,0,5000.0,0.034642923634
3,0,6000.0,0.034642923634
3,0,7000.0,0.034642923634
3,0,8000.0,
3,0,9000.0,0.005253310356
3,0,10000.0,0.005253310356
3,0,11000.0,0.005253310356
3,0,12000.0,
3,0,13000.0,
3,0,14000.0,0.004172552469
3,0,15000.0,0.004172552469
3,0,16000.0,0.004172552469
3,0,17000.0,
3,0,18000.0,
3,0,19000.0,0.004825812886
3,0,20000.0,0.004825812886
3,0,21000.0,0.004825812886
3,0,22000.0,
3,0,23000.0,0.023795276699
3,0,24000.0,0.023795276699
3,0,25000.0,0.023795276699
3,0,26000.0,
3,0,27000.0,0.00964619615
3,0,28000.0,0.00964619615
3,0,29000.0,0.00964619615
3,0,30000.0,0.005210960713
3,0,31000.0,0.005210960713
3,0,32000.0,0.005210960713
3,0,33000.0,
3,0,34000.0,
3,0,35000.0,0.010233819505
3,0,36000.0,0.010233819505
3,0,37000.0,0.010233819505
3,0,38000.0,0.004749676315
3,0,39000.0,0.004749676315
3,0,40000.0,0.004749676315
3,0,41000.0,
3,0,42000.0,0.005591081645
3,0,43000.0,0.005591081645
3,0,44000.0,0.005591081645
3,0,45000.0,
3,0,46000.0,0.006095947269
3,0,47000.0,0.006095947269
3,0,48000.0,0.006095947269
3,0,49000.0,0.004030480893
3,0,50000.0,0.004030480893
3,1,5000.0,0.002897755191
3,1,6000.0,0.002897755191
3,1,7000.0,0.002897755191
3,1,8000.0,
3,1,9000.0,0.00337756591
3,1,10000.0,0.00337756591
3,1,11000.0,0.00337756591
3,1,12000.0,0.002777595553
3,1,13000.0,0.002777595553
3,1,14000.0,0.002777595553
3,1,15000.0,
3,1,16000.0,0.003242988334
3,1,17000.0,0.003242988334
3,1,18000.0,0.003242988334
3,1,19000.0,
3,1,20000.0,0.0024982329
3,1,21000.0,0.0024982329
3,1,22000.0,0.0024982329
3,1,23000.0,
3,1,24000.0,0.002598977616
3,1,25000.0,0.002598977616
3,1,26000.0,0.002598977616
3,1,27000.0,
3,1,28000.0,
3,1,29000.0,0.002819897368
3,1,30000.0,0.002819897368
3,1,31000.0,0.002819897368
3,1,32000.0,0.002160632505
3,1,33000.0,0.002160632505
3,1,34000.0,0.002160632505
3,1,35000.0,
3,1,36000.0,
3,1,37000.0,0.004449756867
3,1,38000.0,0.004449756867
3,1,39000.0,0.004449756867
3,1,40000.0,
3,1,41000.0,
3,1,42000.0,0.005975729902
3,1,43000.0,0.005975729902
3,1,44000.0,0.005975729902
3,1,45000.0,0.004829702148
3,1,46000.0,0.004829702148
3,1,47000.0,0.004829702148
3,1,48000.0,
3,1,49000.0,
3,1,50000.0,0.004591478488
3,2,5000.0,0.008093411394
3,2,6000.0,0.008093411394
3,2,7000.0,0.008093411394
3,2,8000.0,
3,2,9000.0,0.009157512082
3,2,10000.0,0.009157512082
3,2,11000.0,0.009157512082
3,2,12000.0,
3,2,13000.0,0.007203216374
3,2,14000.0,0.007203216374
3,2,15000.0,0.007203216374
3,2,16000.0,
3,2,17000.0,
3,2,18000.0,0.011484941673
3,2,19000.0,0.011484941673
3,2,20000.0,0.011484941673
3,2,21000.0,
3,2,22000.0,0.005624134781
3,2,23000.0,0.005624134781
3,2,24000.0,0.005624134781
3,2,25000.0,0.005013613394
3,2,26000.0,0.005013613394
3,2,27000.0,0.005013613394
3,2,28000.0,
3,2,29000.0,0.005762913244
3,2,30000.0,0.005762913244
3,2,31000.0,0.005762913244
3,2,32000.0,
3,2,33000.0,0.002798690603
3,2,34000.0,0.002798690603
3,2,35000.0,0.002798690603
3,2,36000.0,
3,2,37000.0,
3,2,38000.0,0.002297669652
3,2,39000.0,0.002297669652
3,2,40000.0,0.002297669652
3,2,41000.0,
3,2,42000.0,0.009491221273
3,2,43000.0,0.009491221273
3,2,44000.0,0.009491221273
3,2,45000.0,
3,2,46000.0,0.002536078111
3,2,47000.0,0.002536078111
3,2,48000.0,0.002536078111
3,2,49000.0,
3,2,50000.0,
3,4,5000.0,0.133108927704
3,4,6000.0,0.133108927704
3,4,7000.0,0.133108927704
3,4,8000.0,
3,4,9000.0,
3,4,10000.0,
3,4,11000.0,
3,4,12000.0,0.007221034421
3,4,13000.0,0.007221034421
3,4,14000.0,0.007221034421
3,4,15000.0,
3,4,16000.0,0.00594204709
3,4,17000.0,0.00594204709
3,4,18000.0,0.00594204709
3,4,19000.0,
3,4,20000.0,
3,4,21000.0,
3,4,22000.0,0.00486598543
3,4,23000.0,0.00486598543
3,4,24000.0,0.00486598543
3,4,25000.0,0.004714038014
3,4,26000.0,0.004714038014
3,4,27000.0,0.004714038014
3,4,28000.0,
3,4,29000.0,
3,4,30000.0,
3,4,31000.0,
3,4,32000.0,
3,4,33000.0,
3,4,34000.0,
3,4,35000.0,3.00495304248
3,4,36000.0,3.00495304248
3,4,37000.0,3.00495304248
3,4,38000.0,
3,4,39000.0,
3,4,40000.0,
3,4,41000.0,
3,4,42000.0,
3,4,43000.0,
3,4,44000.0,
3,4,45000.0,
3,4,46000.0,
3,4,47000.0,0.005273667248
3,4,48000.0,0.005273667248
3,4,49000.0,0.005273667248
3,4,50000.0,
3,5,5000.0,0.02063897101
3,5,6000.0,0.02063897101
3,5,7000.0,0.02063897101
3,5,8000.0,
3,5,9000.0,0.006828571335
3,5,10000.0,0.006828571335
3,5,11000.0,0.006828571335
3,5,12000.0,
3,5,13000.0,
3,5,14000.0,0.005432351147
3,5,15000.0,0.005432351147
3,5,16000.0,0.005432351147
3,5,17000.0,0.005636771409
3,5,18000.0,0.005636771409
3,5,19000.0,0.005636771409
3,5,20000.0,
3,5,21000.0,0.005083950422
3,5,22000.0,0.005083950422
3,5,23000.0,0.005083950422
3,5,24000.0,0.005776723484
3,5,25000.0,0.005776723484
3,5,26000.0,0.005776723484
3,5,27000.0,
3,5,28000.0,0.007068276857
3,5,29000.0,0.007068276857
3,5,30000.0,0.007068276857
3,5,31000.0,
3,5,32000.0,
3,5,33000.0,
3,5,34000.0,
3,5,35000.0,
3,5,36000.0,
3,5,37000.0,
3,5,38000.0,0.009844373414
3,5,39000.0,0.009844373414
3,5,40000.0,0.009844373414
3,5,41000.0,
3,5,42000.0,
3,5,43000.0,
3,5,44000.0,0.004335587546
3,5,45000.0,0.004335587546
3,5,46000.0,0.004335587546
3,5,47000.0,
3,5,48000.0,
3,5,49000.0,
3,5,50000.0,
3,6,5000.0,
3,6,6000.0,
3,6,7000.0,
3,6,8000.0,
3,6,9000.0,
3,6,10000.0,
3,6,11000.0,
3,6,12000.0,
3,6,13000.0,
3,6,14000.0,
3,6,15000.0,
3,6,16000.0,
3,6,17000.0,
3,6,18000.0,
3,6,19000.0,
3,6,20000.0,
3,6,21000.0,
3,6,22000.0,
3,6,23000.0,
3,6,24000.0,
3,6,25000.0,
3,6,26000.0,
3,6,27000.0,
3,6,28000.0,
3,6,29000.0,
3,6,30000.0,
3,6,31000.0,
3,6,32000.0,
3,6,33000.0,
3,6,34000.0,
3,6,35000.0,
3,6,36000.0,
3,6,37000.0,
3,6,38000.0,
3,6,39000.0,
3,6,40000.0,
3,6,41000.0,
3,6,42000.0,
3,6,43000.0,
3,6,44000.0,
3,6,45000.0,
3,6,46000.0,
3,6,47000.0,0.006696549038
3,6,48000.0,0.006696549038
3,6,49000.0,0.006696549038
3,6,50000.0,0.004860764398
3,7,5000.0,0.002298228295
3,7,6000.0,0.002298228295
3,7,7000.0,0.002298228295
3,7,8000.0,0.002538210144
3,7,9000.0,0.002538210144
3,7,10000.0,0.002538210144
3,7,11000.0,0.002158193953
3,7,12000.0,0.002158193953
3,7,13000.0,0.002158193953
3,7,14000.0,
3,7,15000.0,0.003038178921
3,7,16000.0,0.003038178921
3,7,17000.0,0.003038178921
3,7,18000.0,
3,7,19000.0,0.002518163754
3,7,20000.0,0.002518163754
3,7,21000.0,0.002518163754
3,7,22000.0,
3,7,23000.0,
3,7,24000.0,0.00255815129
3,7,25000.0,0.00255815129
3,7,26000.0,0.00255815129
3,7,27000.0,
3,7,28000.0,0.002737889041
3,7,29000.0,0.002737889041
3,7,30000.0,0.002737889041
3,7,31000.0,0.004033682141
3,7,32000.0,0.004033682141
3,7,33000.0,0.004033682141
3,7,34000.0,
3,7,35000.0,
3,7,36000.0,0.002697431365
3,7,37000.0,0.002697431365
3,7,38000.0,0.002697431365
3,7,39000.0,
3,7,40000.0,0.002437277131
3,7,41000.0,0.002437277131
3,7,42000.0,0.002437277131
3,7,43000.0,
3,7,44000.0,
3,7,45000.0,0.003437212821
3,7,46000.0,0.003437212821
3,7,47000.0,0.003437212821
3,7,48000.0,0.001957230059
3,7,49000.0,0.001957230059
3,7,50000.0,0.001957230059
3,8,5000.0,
3,8,6000.0,
3,8,7000.0,
3,8,8000.0,
3,8,9000.0,
3,8,10000.0,
3,8,11000.0,
3,8,12000.0,
3,8,13000.0,
3,8,14000.0,
3,8,15000.0,
3,8,16000.0,
3,8,17000.0,
3,8,18000.0,
3,8,19000.0,
3,8,20000.0,
3,8,21000.0,
3,8,22000.0,
3,8,23000.0,0.005380499336
3,8,24000.0,0.005380499336
3,8,25000.0,0.005380499336
3,8,26000.0,0.006072679006
3,8,27000.0,0.006072679006
3,8,28000.0,0.006072679006
3,8,29000.0,
3,8,30000.0,0.019057105584
3,8,31000.0,0.019057105584
3,8,32000.0,0.019057105584
3,8,33000.0,
3,8,34000.0,0.004925725623
3,8,35000.0,0.004925725623
3,8,36000.0,0.004925725623
3,8,37000.0,
3,8,38000.0,
3,8,39000.0,
3,8,40000.0,
3,8,41000.0,
3,8,42000.0,
3,8,43000.0,
3,8,44000.0,
3,8,45000.0,
3,8,46000.0,
3,8,47000.0,
3,8,48000.0,
3,8,49000.0,
3,8,50000.0,
3,9,5000.0,0.002555723991
3,9,6000.0,0.002555723991
3,9,7000.0,0.002555723991
3,9,8000.0,
3,9,9000.0,
3,9,10000.0,0.002475816559
3,9,11000.0,0.002475816559
3,9,12000.0,0.002475816559
3,9,13000.0,
3,9,14000.0,0.002616043205
3,9,15000.0,0.002616043205
3,9,16000.0,0.002616043205
3,9,17000.0,
3,9,18000.0,0.002896370031
3,9,19000.0,0.002896370031
3,9,20000.0,0.002896370031
3,9,21000.0,
3,9,22000.0,
3,9,23000.0,0.002716806269
3,9,24000.0,0.002716806269
3,9,25000.0,0.002716806269
3,9,26000.0,
3,9,27000.0,0.002617297693
3,9,28000.0,0.002617297693
3,9,29000.0,0.002617297693
3,9,30000.0,
3,9,31000.0,
3,9,32000.0,0.005165387658
3,9,33000.0,0.005165387658
3,9,34000.0,0.005165387658
3,9,35000.0,0.003198282804
3,9,36000.0,0.003198282804
3,9,37000.0,0.003198282804
3,9,38000.0,0.002738697251
3,9,39000.0,0.002738697251
3,9,40000.0,0.002738697251
3,9,41000.0,
3,9,42000.0,0.003399276427
3,9,43000.0,0.003399276427
3,9,44000.0,0.003399276427
3,9,45000.0,
3,9,46000.0,0.002490506857
3,9,47000.0,0.002490506857
3,9,48000.0,0.002490506857
3,9,49000.0,
3,9,50000.0,0.015205593616
3,10,5000.0,0.006574208363
3,10,6000.0,0.006574208363
3,10,7000.0,0.006574208363
3,10,8000.0,0.002480553341
3,10,9000.0,0.002480553341
3,10,10000.0,0.002480553341
3,10,11000.0,
3,10,12000.0,
3,10,13000.0,0.003360576588
3,10,14000.0,0.003360576588
3,10,15000.0,0.003360576588
3,10,16000.0,0.002980594791
3,10,17000.0,0.002980594791
3,10,18000.0,0.002980594791
3,10,19000.0,
3,10,20000.0,
3,10,21000.0,
3,10,22000.0,
3,10,23000.0,0.00244062735
3,10,24000.0,0.00244062735
3,10,25000.0,0.00244062735
3,10,26000.0,
3,10,27000.0,0.005912706162
3,10,28000.0,0.005912706162
3,10,29000.0,0.005912706162
3,10,30000.0,
3,10,31000.0,
3,10,32000.0,
3,10,33000.0,
3,10,34000.0,
3,10,35000.0,
3,10,36000.0,
3,10,37000.0,
3,10,38000.0,
3,10,39000.0,
3,10,40000.0,
3,10,41000.0,
3,10,42000.0,
3,10,43000.0,
3,10,44000.0,
3,10,45000.0,
3,10,46000.0,
3,10,47000.0,
3,10,48000.0,
3,10,49000.0,
3,10,50000.0,
3,11,5000.0,
3,11,6000.0,
3,11,7000.0,
3,11,8000.0,0.008122014261
3,11,9000.0,0.008122014261
3,11,10000.0,0.008122014261
3,11,11000.0,
3,11,12000.0,
3,11,13000.0,
3,11,14000.0,
3,11,15000.0,
3,11,16000.0,
3,11,17000.0,
3,11,18000.0,
3,11,19000.0,
3,11,20000.0,
3,11,21000.0,0.013877616589
3,11,22000.0,0.013877616589
3,11,23000.0,0.013877616589
3,11,24000.0,
3,11,25000.0,0.006309497612
3,11,26000.0,0.006309497612
3,11,27000.0,0.006309497612
3,11,28000.0,
3,11,29000.0,0.008967363891
3,11,30000.0,0.008967363891
3,11,31000.0,0.008967363891
3,11,32000.0,
3,11,33000.0,0.005459548334
3,11,34000.0,0.005459548334
3,11,35000.0,0.005459548334
3,11,36000.0,
3,11,37000.0,
3,11,38000.0,
3,11,39000.0,
3,11,40000.0,
3,11,41000.0,
3,11,42000.0,
3,11,43000.0,
3,11,44000.0,
3,11,45000.0,
3,11,46000.0,
3,11,47000.0,
3,11,48000.0,
3,11,49000.0,
3,11,50000.0,
3,12,5000.0,
3,12,6000.0,
3,12,7000.0,
3,12,8000.0,
3,12,9000.0,
3,12,10000.0,
3,12,11000.0,
3,12,12000.0,
3,12,13000.0,
3,12,14000.0,
3,12,15000.0,
3,12,16000.0,
3,12,17000.0,
3,12,18000.0,
3,12,19000.0,
3,12,20000.0,
3,12,21000.0,
3,12,22000.0,
3,12,23000.0,
3,12,24000.0,
3,12,25000.0,
3,12,26000.0,
3,12,27000.0,
3,12,28000.0,
3,12,29000.0,
3,12,30000.0,
3,12,31000.0,
3,12,32000.0,
3,12,33000.0,
3,12,34000.0,
3,12,35000.0,
3,12,36000.0,
3,12,37000.0,
3,12,38000.0,
3,12,39000.0,
3,12,40000.0,
3,12,41000.0,
3,12,42000.0,
3,12,43000.0,
3,12,44000.0,
3,12,45000.0,
3,12,46000.0,
3,12,47000.0,
3,12,48000.0,
3,12,49000.0,
3,12,50000.0,3.078233590911
3,13,5000.0,
3,13,6000.0,
3,13,7000.0,
3,13,8000.0,3.005774506599
3,13,9000.0,3.005774506599
3,13,10000.0,3.005774506599
3,13,11000.0,0.009157512229
3,13,12000.0,0.009157512229
3,13,13000.0,0.009157512229
3,13,14000.0,
3,13,15000.0,
3,13,16000.0,0.01122449401
3,13,17000.0,0.01122449401
3,13,18000.0,0.01122449401
3,13,19000.0,0.006028534544
3,13,20000.0,0.006028534544
3,13,21000.0,0.006028534544
3,13,22000.0,
3,13,23000.0,0.004717032339
3,13,24000.0,0.004717032339
3,13,25000.0,0.004717032339
3,13,26000.0,
3,13,27000.0,
3,13,28000.0,0.006446993113
3,13,29000.0,0.006446993113
3,13,30000.0,0.006446993113
3,13,31000.0,0.005275298776
3,13,32000.0,0.005275298776
3,13,33000.0,0.005275298776
3,13,34000.0,
3,13,35000.0,0.059476193681
3,13,36000.0,0.059476193681
3,13,37000.0,0.059476193681
3,13,38000.0,0.005088356898
3,13,39000.0,0.005088356898
3,13,40000.0,0.005088356898
3,13,41000.0,
3,13,42000.0,
3,13,43000.0,0.004389023607
3,13,44000.0,0.004389023607
3,13,45000.0,0.004389023607
3,13,46000.0,0.011495269177
3,13,47000.0,0.011495269177
3,13,48000.0,0.011495269177
3,13,49000.0,
3,13,50000.0,
3,14,5000.0,0.103460192627
3,14,6000.0,0.103460192627
3,14,7000.0,0.103460192627
3,14,8000.0,
3,14,9000.0,0.006093318442
3,14,10000.0,0.006093318442
3,14,11000.0,0.006093318442
3,14,12000.0,
3,14,13000.0,0.006087438509
3,14,14000.0,0.006087438509
3,14,15000.0,0.006087438509
3,14,16000.0,
3,14,17000.0,
3,14,18000.0,0.005149968225
3,14,19000.0,0.005149968225
3,14,20000.0,0.005149968225
3,14,21000.0,
3,14,22000.0,0.005595173176
3,14,23000.0,0.005595173176
3,14,24000.0,0.005595173176
3,14,25000.0,
3,14,26000.0,0.004369573843
3,14,27000.0,0.004369573843
3,14,28000.0,0.004369573843
3,14,29000.0,0.004673072749
3,14,30000.0,0.004673072749
3,14,31000.0,0.004673072749
3,14,32000.0,
3,14,33000.0,
3,14,34000.0,0.004217436734
3,14,35000.0,0.004217436734
3,14,36000.0,0.004217436734
3,14,37000.0,
3,14,38000.0,0.003178894252
3,14,39000.0,0.003178894252
3,14,40000.0,0.003178894252
3,14,41000.0,
3,14,42000.0,
3,14,43000.0,0.002977996644
3,14,44000.0,0.002977996644
3,14,45000.0,0.002977996644
3,14,46000.0,0.002737274596
3,14,47000.0,0.002737274596
3,14,48000.0,0.002737274596
3,14,49000.0,
3,14,50000.0,0.002996547379
3,15,5000.0,0.159385079095
3,15,6000.0,0.159385079095
3,15,7000.0,0.159385079095
3,15,8000.0,0.006885117116
3,15,9000.0,0.006885117116
3,15,10000.0,0.006885117116
3,15,11000.0,
3,15,12000.0,
3,15,13000.0,
3,15,14000.0,0.009414610683
3,15,15000.0,0.009414610683
3,15,16000.0,0.009414610683
3,15,17000.0,
3,15,18000.0,
3,15,19000.0,0.007480964525
3,15,20000.0,0.007480964525
3,15,21000.0,0.007480964525
3,15,22000.0,
3,15,23000.0,0.008623904725
3,15,24000.0,0.008623904725
3,15,25000.0,0.008623904725
3,15,26000.0,0.010335017673
3,15,27000.0,0.010335017673
3,15,28000.0,0.010335017673
3,15,29000.0,
3,15,30000.0,
3,15,31000.0,
3,15,32000.0,
3,15,33000.0,
3,15,34000.0,0.006150889412
3,15,35000.0,0.006150889412
3,15,36000.0,0.006150889412
3,15,37000.0,
3,15,38000.0,0.00445218711
3,15,39000.0,0.00445218711
3,15,40000.0,0.00445218711
3,15,41000.0,
3,15,42000.0,0.021346132336
3,15,43000.0,0.021346132336
3,15,44000.0,0.021346132336
3,15,45000.0,
3,15,46000.0,0.01916564049
3,15,47000.0,0.01916564049
3,15,48000.0,0.01916564049
3,15,49000.0,
3,15,50000.0,
3,16,5000.0,
3,16,6000.0,0.00876599369
3,16,7000.0,0.00876599369
3,16,8000.0,0.00876599369
3,16,9000.0,
3,16,10000.0,0.007107697024
3,16,11000.0,0.007107697024
3,16,12000.0,0.007107697024
3,16,13000.0,
3,16,14000.0,
3,16,15000.0,0.007639836528
3,16,16000.0,0.007639836528
3,16,17000.0,0.007639836528
3,16,18000.0,
3,16,19000.0,0.01145541037
3,16,20000.0,0.01145541037
3,16,21000.0,0.01145541037
3,16,22000.0,
3,16,23000.0,
3,16,24000.0,0.014604209699
3,16,25000.0,0.014604209699
3,16,26000.0,0.014604209699
3,16,27000.0,
3,16,28000.0,0.006495697433
3,16,29000.0,0.006495697433
3,16,30000.0,0.006495697433
3,16,31000.0,0.006398978186
3,16,32000.0,0.006398978186
3,16,33000.0,0.006398978186
3,16,34000.0,
3,16,35000.0,
3,16,36000.0,0.005396219294
3,16,37000.0,0.005396219294
3,16,38000.0,0.005396219294
3,16,39000.0,
3,16,40000.0,0.005171563143
3,16,41000.0,0.005171563143
3,16,42000.0,0.005171563143
3,16,43000.0,0.004950638433
3,16,44000.0,0.004950638433
3,16,45000.0,0.004950638433
3,16,46000.0,
3,16,47000.0,0.006417453564
3,16,48000.0,0.006417453564
3,16,49000.0,0.006417453564
3,16,50000.0,0.004765311487
3,17,5000.0,
3,17,6000.0,0.002698539583
3,17,7000.0,0.002698539583
3,17,8000.0,0.002698539583
3,17,9000.0,0.002338271464
3,17,10000.0,0.002338271464
3,17,11000.0,0.002338271464
3,17,12000.0,
3,17,13000.0,
3,17,14000.0,0.002538045195
3,17,15000.0,0.002538045195
3,17,16000.0,0.002538045195
3,17,17000.0,
3,17,18000.0,0.004818138229
3,17,19000.0,0.004818138229
3,17,20000.0,0.004818138229
3,17,21000.0,0.00274451839
3,17,22000.0,0.00274451839
3,17,23000.0,0.00274451839
3,17,24000.0,0.003278330026
3,17,25000.0,0.003278330026
3,17,26000.0,0.003278330026
3,17,27000.0,
3,17,28000.0,0.003238698033
3,17,29000.0,0.003238698033
3,17,30000.0,0.003238698033
3,17,31000.0,
3,17,32000.0,
3,17,33000.0,0.002959254897
3,17,34000.0,0.002959254897
3,17,35000.0,0.002959254897
3,17,36000.0,0.002279000233
3,17,37000.0,0.002279000233
3,17,38000.0,0.002279000233
3,17,39000.0,
3,17,40000.0,
3,17,41000.0,0.00306049374
3,17,42000.0,0.00306049374
3,17,43000.0,0.00306049374
3,17,44000.0,
3,17,45000.0,
3,17,46000.0,0.00336457549
3,17,47000.0,0.00336457549
3,17,48000.0,0.00336457549
3,17,49000.0,0.002280498135
3,17,50000.0,0.002280498135
3,18,5000.0,0.001876049643
3,18,6000.0,0.001876049643
3,18,7000.0,0.001876049643
3,18,8000.0,
3,18,9000.0,0.002376090089
3,18,10000.0,0.002376090089
3,18,11000.0,0.002376090089
3,18,12000.0,0.004692858501
3,18,13000.0,0.004692858501
3,18,14000.0,0.004692858501
3,18,15000.0,
3,18,16000.0,0.002421652368
3,18,17000.0,0.002421652368
3,18,18000.0,0.002421652368
3,18,19000.0,
3,18,20000.0,
3,18,21000.0,0.002176394538
3,18,22000.0,0.002176394538
3,18,23000.0,0.002176394538
3,18,24000.0,
3,18,25000.0,0.003512606994
3,18,26000.0,0.003512606994
3,18,27000.0,0.003512606994
3,18,28000.0,
3,18,29000.0,
3,18,30000.0,0.00279693143
3,18,31000.0,0.00279693143
3,18,32000.0,0.00279693143
3,18,33000.0,0.004033366515
3,18,34000.0,0.004033366515
3,18,35000.0,0.004033366515
3,18,36000.0,
3,18,37000.0,0.002938059349
3,18,38000.0,0.002938059349
3,18,39000.0,0.002938059349
3,18,40000.0,
3,18,41000.0,0.004740012844
3,18,42000.0,0.004740012844
3,18,43000.0,0.004740012844
3,18,44000.0,
3,18,45000.0,0.002999268885
3,18,46000.0,0.002999268885
3,18,47000.0,0.002999268885
3,18,48000.0,
3,18,49000.0,0.005315724468
3,18,50000.0,0.005315724468
3,19,5000.0,0.033518085428
3,19,6000.0,0.033518085428
3,19,7000.0,0.033518085428
3,19,8000.0,0.004794652329
3,19,9000.0,0.004794652329
3,19,10000.0,0.004794652329
3,19,11000.0,0.004648129892
3,19,12000.0,0.004648129892
3,19,13000.0,0.004648129892
3,19,14000.0,0.005013408534
